id,value
id_148,21.794368996517647
id_149,38.87703980715107
id_150,10.98426809843251
id_151,8.2417948578335
id_152,24.390738498500767
id_153,6.667564183702119
id_154,17.853005560221085
id_155,41.025518550484584
id_156,8.235963464172006
id_157,35.99896323176794
id_158,11.199820151755628
id_159,19.399893361319112
id_160,41.680001442573
id_161,19.21604106110758
id_162,14.003369447951194
id_163,8.312340040341326
id_164,53.86696866653024
id_165,30.593745005006646
id_166,-1.0765550326912177
id_167,17.268651150171422
id_168,62.86403139273436
id_169,13.930314579078964
id_170,64.54805336242367
id_171,39.1789948617674
id_172,26.24975134699833
id_173,19.78656581085304
id_174,60.899830308068296
id_175,23.55977035195039
id_176,20.42404586621051
id_177,37.72958103961126
id_178,12.286082577116044
id_179,30.8937674904469
id_180,17.016329378940934
id_181,12.934780469877271
id_182,55.67965397515971
id_183,46.23910112749621
id_184,16.139097211443424
id_185,35.20866871915419
id_186,26.657543493197444
id_187,69.82467371545982
id_188,9.445721808973449
id_189,58.53413692289601
id_190,37.22239372547571
id_191,14.815114871638874
id_192,28.986441020277407
id_193,-0.49080443393588524
id_194,19.42221056486793
id_195,2.2414870152073227
id_196,33.77798815133
id_197,11.509741936732478
id_198,20.084754087604487
id_199,62.076737051936064
id_200,25.643980755497402
id_201,26.0204201386721
id_202,64.9256927722049
id_203,11.111728770693567
id_204,9.8039494130282
id_205,11.312482560125172
id_206,6.326854937587566
id_207,2.003467005884609
id_208,123.31934955166243
id_209,20.648317998876816
id_210,15.087860080688877
id_211,14.263465404769569
id_212,35.89813485798024
id_213,35.708916194532605
id_214,19.934519349796624
id_215,35.109661523869605
id_216,77.59369942092289
id_217,1.1035522222012624
id_218,12.533399395780826
id_219,32.066096325372385
id_220,15.474757248954676
id_221,12.694515636790237
id_222,113.34620405101498
id_223,12.414278464939862
id_224,16.898632746499985
id_225,64.13769365204152
id_226,15.792121986866407
id_227,19.063312268085824
id_228,10.923188214481467
id_229,6.147751957870039
id_230,44.81215378762022
id_231,14.07652687215976
id_232,52.69075402143169
id_233,42.5978745243758
id_234,24.203887864987365
id_235,41.16955175410824
id_236,69.60658641588863
id_237,44.3373203795246
id_238,11.833493928013839
id_239,17.824424415635594
